shipment_id,temp_obs_count,observed_avg_temp,observed_min_temp,observed_max_temp,observed_temp_std,observed_excursion_count,observed_in_range_pct,observed_sensor_fair_pct
HS008553,4,9.29,8.67,10.76,0.9843102491931429,0,100.0,0.25
HS008554,9,5.904444444444445,2.88,7.92,1.6946099190603652,0,100.0,0.1111111111111111
HS008555,6,9.715,8.23,11.02,1.1262104599052525,0,100.0,0.3333333333333333
HS008556,5,10.414,8.6,12.01,1.4197640649065606,0,100.0,0.2
HS008557,7,9.932857142857143,8.11,11.21,1.1168663645174732,0,100.0,0.2857142857142857
HS008558,11,23.320909090909087,15.74,31.34,6.440874869993137,2,81.81818181818183,0.2727272727272727
HS008559,7,10.774285714285714,8.34,14.72,2.1661552509985453,1,85.71428571428571,0.14285714285714285
HS008560,11,5.638181818181818,2.02,10.95,2.5086004790791945,1,90.9090909090909,0.45454545454545453
HS008561,5,5.284000000000001,2.85,7.75,2.2471715555337557,0,100.0,0.4
HS008562,8,-18.44375,-23.1,-16.46,2.1493715859026588,1,87.5,0.0
HS008563,11,10.516363636363637,8.21,11.77,1.243320334646488,0,100.0,0.2727272727272727
HS008564,7,20.972857142857144,15.73,25.87,3.4994366893626094,0,100.0,0.5714285714285714
HS008565,7,4.5928571428571425,3.21,7.15,1.3389388122155332,0,100.0,0.14285714285714285
HS008566,4,5.2975,4.03,7.54,1.623214403583211,0,100.0,0.25
HS008567,9,4.285555555555556,2.41,6.65,1.5261316384171377,0,100.0,0.1111111111111111
HS008568,12,20.900000000000002,15.23,28.01,3.6729378877504493,0,100.0,0.25
HS008569,10,6.3839999999999995,2.24,10.28,2.1785173347434665,1,90.0,0.1
HS008570,11,4.86090909090909,2.17,7.97,1.8696066674327758,0,100.0,0.45454545454545453
HS008571,11,4.335454545454545,-0.12,7.32,2.221802707876483,1,90.9090909090909,0.18181818181818182
HS008572,11,9.29,4.23,11.59,1.9490715738525357,1,90.9090909090909,0.2727272727272727
HS008573,5,9.608,8.26,11.23,1.2086645523055601,0,100.0,0.0
HS008574,5,10.39,9.51,11.66,0.9602864156073435,0,100.0,0.0
HS008575,6,10.508333333333333,8.92,11.55,1.0375628495019795,0,100.0,0.16666666666666666
HS008576,6,14.038333333333334,12.75,14.96,0.8747437720079336,0,100.0,0.0
HS008577,7,21.71142857142857,15.37,28.27,5.123467018115202,0,100.0,0.14285714285714285
HS008578,10,22.985,17.52,31.91,4.834372876714322,1,90.0,0.2
HS008579,7,21.787142857142857,15.87,28.5,5.233971450328819,0,100.0,0.2857142857142857
HS008580,8,-18.08,-19.46,-15.45,1.4957463497722951,0,100.0,0.125
HS008581,6,-16.361666666666668,-19.53,-12.66,2.751925992221932,2,66.66666666666666,0.16666666666666666
HS008582,9,12.914444444444445,8.89,15.13,1.8383627981923965,2,77.77777777777779,0.2222222222222222
HS008583,10,5.031000000000001,2.63,7.46,1.7579056351870035,0,100.0,0.0
HS008584,12,9.987499999999999,7.31,12.49,1.7496603566510744,1,91.66666666666666,0.4166666666666667
HS008585,6,4.668333333333333,2.26,8.36,2.096782455732274,1,83.33333333333334,0.16666666666666666
HS008586,13,23.282307692307693,16.02,29.37,4.683617109752808,0,100.0,0.23076923076923078
HS008587,7,20.00142857142857,15.33,29.43,5.474609357666317,0,100.0,0.2857142857142857
HS008588,7,9.675714285714287,2.31,12.71,3.4791802537516268,1,85.71428571428571,0.2857142857142857
HS008589,16,4.944375,0.23,11.22,2.5406087689108423,3,81.25,0.1875
HS008590,8,10.0425,8.71,11.82,1.0301837561467235,0,100.0,0.0
HS008591,8,11.05625,8.93,12.23,1.1537508706079367,1,87.5,0.25
HS008592,11,10.406363636363636,8.85,11.83,0.9629462365809704,0,100.0,0.2727272727272727
HS008593,8,14.38125,12.61,18.33,1.8160588214199287,1,87.5,0.5
HS008594,7,5.001428571428571,2.49,7.26,1.8041288624654706,0,100.0,0.14285714285714285
HS008595,10,5.913,2.64,7.66,1.6211590503916224,0,100.0,0.2
HS008596,12,9.645833333333334,7.44,11.78,1.3991000895597352,1,91.66666666666666,0.16666666666666666
HS008597,9,23.525555555555556,17.48,29.44,3.843680238752669,0,100.0,0.5555555555555556
HS008598,6,4.84,2.63,7.09,1.7438348545662228,0,100.0,0.3333333333333333
HS008599,11,4.759090909090909,2.77,7.15,1.37418670161994,0,100.0,0.18181818181818182
HS008600,10,6.006,3.32,7.57,1.3075524208739522,0,100.0,0.3
HS008601,9,5.111111111111111,2.18,7.85,1.8496313446498225,0,100.0,0.4444444444444444
HS008602,7,5.8100000000000005,2.14,7.83,2.0392564004231213,0,100.0,0.2857142857142857
HS008603,10,1.8379999999999999,-0.32,4.22,1.6217398065041135,1,90.0,0.4
HS008604,6,22.873333333333335,17.09,28.08,3.9752920228162694,0,100.0,0.0
HS008605,9,5.414444444444445,2.43,9.06,2.323521632732904,1,88.88888888888889,0.2222222222222222
HS008606,8,5.2125,2.04,7.87,2.2524510459243534,0,100.0,0.125
HS008607,8,10.3025,8.61,11.67,1.1437500975800112,0,100.0,0.5
HS008608,4,24.9625,18.09,29.84,4.954407970013503,0,100.0,0.5
HS008609,6,5.6066666666666665,2.06,7.76,2.19380643327224,0,100.0,0.6666666666666666
HS008610,6,11.021666666666667,8.32,12.93,1.5429376742651235,0,100.0,0.0
HS008611,11,22.133636363636363,13.47,28.67,4.305894268853504,1,90.9090909090909,0.18181818181818182
HS008612,7,0.7700000000000001,-1.26,2.89,1.609616931653823,0,100.0,0.2857142857142857
HS008613,4,13.7125,12.99,14.8,0.8552728609436098,0,100.0,0.5
HS008614,9,10.277777777777779,8.72,11.64,0.8744680922963649,0,100.0,0.2222222222222222
HS008615,11,5.289090909090909,2.39,7.75,1.66599192402277,0,100.0,0.18181818181818182
HS008616,7,25.045714285714286,20.17,29.18,3.7084626515707604,0,100.0,0.14285714285714285
HS008617,8,4.62875,2.62,6.94,1.772169271986011,0,100.0,0.25
HS008618,6,10.888333333333334,8.43,12.17,1.3731630153287218,0,100.0,0.0
HS008619,4,0.3375,-1.31,3.16,1.9754556436427522,0,100.0,0.0
HS008620,12,4.944166666666667,2.23,7.76,2.076467535080292,0,100.0,0.16666666666666666
HS008621,4,8.93,4.59,12.12,3.2180428834930086,2,50.0,0.0
HS008622,8,21.19,17.25,29.47,4.37156722469185,0,100.0,0.125
HS008623,7,9.642857142857142,8.56,11.18,0.9652411492422377,0,100.0,0.14285714285714285
HS008624,14,23.386428571428574,16.6,29.0,3.95439698241154,0,100.0,0.35714285714285715
HS008625,13,23.681538461538462,15.82,29.59,4.082353990354597,0,100.0,0.46153846153846156
HS008626,11,9.64,8.12,10.95,0.9564622313505118,0,100.0,0.2727272727272727
HS008627,2,4.835,3.81,5.86,1.4495689014324225,0,100.0,0.0
HS008628,9,26.27,19.71,30.94,4.664413146366861,1,88.88888888888889,0.2222222222222222
HS008629,9,0.5244444444444445,-1.92,3.16,1.6416615905166867,0,100.0,0.4444444444444444
HS008630,10,1.236,-1.34,3.93,1.7110178906785933,0,100.0,0.1
HS008631,10,10.094,8.07,11.82,1.2803402325597326,0,100.0,0.0
HS008632,7,9.747142857142858,8.14,11.42,1.4434416543538602,0,100.0,0.42857142857142855
HS008633,9,4.268888888888889,2.02,7.48,2.2643787472750914,0,100.0,0.1111111111111111
HS008634,11,10.313636363636364,8.39,12.11,1.207536937135032,1,90.9090909090909,0.36363636363636365
HS008635,5,9.91,4.22,12.79,3.651746157662112,1,80.0,0.4
HS008636,7,4.5042857142857144,2.8,6.98,1.7601028108499528,0,100.0,0.42857142857142855
HS008637,9,14.131111111111112,12.95,14.77,0.5795783908248405,0,100.0,0.2222222222222222
HS008638,9,20.05777777777778,11.46,31.43,6.084660585804636,2,77.77777777777779,0.1111111111111111
HS008639,7,21.178571428571427,15.22,28.79,4.595343398744096,0,100.0,0.14285714285714285
HS008640,6,23.146666666666665,19.91,26.66,2.744759855919397,0,100.0,0.3333333333333333
HS008641,1,8.0,8.0,8.0,,0,100.0,0.0
HS008642,10,4.799,2.87,7.88,1.7274673175876103,0,100.0,0.2
HS008643,7,21.484285714285715,15.8,27.89,4.588263495568002,0,100.0,0.14285714285714285
HS008644,10,5.537,2.16,11.29,2.691022317096443,1,90.0,0.2
HS008645,11,4.450909090909091,2.32,7.34,1.649281386213126,0,100.0,0.09090909090909091
HS008646,11,1.4736363636363636,-1.4,9.45,3.1530850693480272,1,90.9090909090909,0.09090909090909091
HS008647,10,4.485,2.4,7.38,1.7485120658561226,0,100.0,0.3
HS008648,8,10.1075,4.45,12.63,2.6725041761293045,1,87.5,0.25
HS008649,10,-17.819,-19.63,-15.25,1.5832277157755934,0,100.0,0.1
HS008650,8,13.595,12.3,14.78,0.9054438532722895,0,100.0,0.125
HS008651,9,22.754444444444445,16.37,27.24,4.322710697904474,0,100.0,0.3333333333333333
HS008652,7,1.9685714285714284,-1.88,3.9,1.9028612541068128,0,100.0,0.2857142857142857
HS008653,8,9.48125,8.04,11.07,1.1241306164575111,0,100.0,0.25
HS008654,12,5.4675,2.19,8.4,2.010179209559549,1,91.66666666666666,0.25
HS008655,11,5.820909090909091,2.98,7.58,1.4752318769973385,0,100.0,0.0
HS008656,7,10.651428571428571,8.04,12.51,1.4964115807650045,0,100.0,0.2857142857142857
HS008657,6,21.905,15.51,27.03,3.9991536604636746,0,100.0,0.16666666666666666
HS008658,10,5.211,2.19,7.5,2.1036869750247753,0,100.0,0.3
HS008659,12,1.125,-1.87,4.7,1.7780249512514519,1,91.66666666666666,0.08333333333333333
HS008660,9,22.693333333333335,16.28,29.58,5.345514474772283,0,100.0,0.3333333333333333
HS008661,12,0.9991666666666665,-1.79,6.56,2.3565400613199983,1,91.66666666666666,0.3333333333333333
HS008662,10,4.76,-2.62,8.74,3.3326932718815336,3,70.0,0.3
HS008663,3,13.99,12.08,17.46,3.0101993289481683,1,66.66666666666666,0.0
HS008664,10,13.633000000000001,12.56,14.74,0.741021067326849,0,100.0,0.2
HS008665,10,4.785,2.13,7.96,2.062976544273401,0,100.0,0.4
HS008666,5,5.58,3.38,7.09,1.6040729409849168,0,100.0,0.4
HS008667,11,4.543636363636364,2.02,7.34,2.0122041284485666,0,100.0,0.18181818181818182
HS008668,6,5.510000000000001,2.2,7.68,2.5221815953654088,0,100.0,0.5
HS008669,10,0.8089999999999999,-1.23,3.48,1.488402947233488,0,100.0,0.1
HS008670,8,21.50125,18.37,29.23,3.4518212066758536,0,100.0,0.25
HS008671,6,22.55333333333333,17.62,30.02,4.171592821293404,1,83.33333333333334,0.8333333333333334
HS008672,5,4.406000000000001,2.04,6.12,1.7876464974932826,0,100.0,0.2
HS008673,10,21.609,15.56,29.6,4.4890445655073545,0,100.0,0.3
HS008674,9,21.412222222222223,15.26,29.7,4.706619747169347,0,100.0,0.2222222222222222
HS008675,12,10.939166666666667,9.84,11.73,0.6552648088345429,0,100.0,0.08333333333333333
HS008676,10,5.734,2.73,7.85,1.6656943830660464,0,100.0,0.1
HS008677,5,10.714,9.23,12.89,1.4024015116934243,0,100.0,0.4
HS008678,7,-17.614285714285714,-18.73,-16.58,0.8052506264689101,0,100.0,0.2857142857142857
HS008679,11,1.85,-0.72,3.64,1.7332570496034336,0,100.0,0.09090909090909091
HS008680,9,6.037777777777778,3.17,12.0,2.469128276223097,1,88.88888888888889,0.2222222222222222
HS008681,11,4.599090909090909,2.11,6.82,1.810101955943115,0,100.0,0.2727272727272727
HS008682,9,5.1755555555555555,2.58,7.65,2.1044245716532055,0,100.0,0.2222222222222222
HS008683,11,5.145454545454545,2.2,7.89,2.106164113436385,0,100.0,0.18181818181818182
HS008684,3,23.366666666666664,16.34,29.28,6.541447342395515,0,100.0,0.6666666666666666
HS008685,9,19.811111111111114,17.19,25.88,3.0754692505552885,0,100.0,0.2222222222222222
HS008686,7,21.58142857142857,15.16,27.37,4.550342216329919,0,100.0,0.2857142857142857
HS008687,9,10.212222222222222,8.35,15.05,2.0910988605143572,1,88.88888888888889,0.0
HS008688,10,10.046,8.12,11.85,1.1428152373269558,0,100.0,0.2
HS008689,7,10.985714285714286,8.51,12.48,1.5025407054148556,0,100.0,0.2857142857142857
HS008690,5,4.258,2.05,6.86,1.9896406710760617,0,100.0,0.2
HS008691,4,10.805,8.62,12.11,1.5150907563575196,0,100.0,0.25
HS008692,8,26.0025,17.27,33.61,4.653274576651832,1,87.5,0.125
HS008693,4,5.0025,2.97,6.19,1.4318141173583483,0,100.0,0.25
HS008694,6,3.9916666666666667,-0.39,7.58,2.9285861207529256,1,83.33333333333334,0.16666666666666666
HS008695,9,10.838888888888889,8.46,12.83,1.633519547208147,0,100.0,0.2222222222222222
HS008696,11,3.858181818181818,1.84,6.72,1.4538625669699194,1,90.9090909090909,0.18181818181818182
HS008697,9,5.546666666666667,2.25,7.98,1.7300072254184375,0,100.0,0.1111111111111111
HS008698,11,4.737272727272727,-0.65,7.74,2.416646812875605,1,90.9090909090909,0.36363636363636365
HS008699,10,9.615,8.02,11.95,1.6081476576760259,0,100.0,0.5
HS008700,7,23.138571428571428,16.99,28.49,4.722804352541077,0,100.0,0.2857142857142857
HS008701,9,12.91,8.98,14.99,1.7436527750673294,1,88.88888888888889,0.2222222222222222
HS008702,7,10.605714285714285,8.18,12.7,1.857649564573982,0,100.0,0.0
HS008703,6,21.073333333333334,15.32,28.72,5.058409499701133,0,100.0,0.16666666666666666
HS008704,9,13.225555555555555,9.16,14.76,1.6795096837403996,1,88.88888888888889,0.2222222222222222
HS008705,7,11.018571428571429,8.75,15.31,2.1318100960719475,1,85.71428571428571,0.42857142857142855
HS008706,7,-17.50857142857143,-19.5,-15.81,1.3122173164968844,0,100.0,0.0
HS008707,5,5.5840000000000005,2.5,6.96,1.8049182806986024,0,100.0,0.4
HS008708,8,10.05375,8.88,11.41,0.9875935760365044,0,100.0,0.25
HS008709,9,10.756666666666668,9.48,11.77,0.741822081094921,0,100.0,0.2222222222222222
HS008710,7,9.224285714285713,8.04,10.41,1.0115311355046066,0,100.0,0.2857142857142857
HS008711,7,4.437142857142857,2.54,7.6,1.74708055801399,0,100.0,0.14285714285714285
HS008712,5,10.336,8.97,11.5,1.1408900034622096,0,100.0,0.2
HS008713,10,24.723,18.92,29.06,2.8678177921354915,0,100.0,0.3
HS008714,9,21.565555555555555,13.0,30.76,5.537328126251666,2,77.77777777777779,0.3333333333333333
HS008715,7,13.691428571428572,12.02,14.5,0.8429991809293883,0,100.0,0.42857142857142855
HS008716,7,5.5928571428571425,3.44,7.9,1.595678688267308,0,100.0,0.0
HS008717,6,12.553333333333333,7.39,14.72,2.7434115015189877,1,83.33333333333334,0.16666666666666666
HS008718,9,10.893333333333334,8.89,12.91,1.2600297615532738,0,100.0,0.0
HS008719,11,10.43909090909091,8.09,12.22,1.490928935566377,0,100.0,0.0
HS008720,12,23.184166666666666,16.92,29.87,4.97691664009196,0,100.0,0.4166666666666667
HS008721,13,5.783076923076924,2.24,9.98,2.319907988891602,1,92.3076923076923,0.23076923076923078
HS008722,10,5.821,2.7,12.16,2.8403773223523197,1,90.0,0.5
HS008723,8,4.98125,2.19,7.68,1.8701064713768878,0,100.0,0.375
HS008724,10,22.148,15.81,29.73,4.274715845007192,0,100.0,0.4
HS008725,10,4.195,-0.28,7.72,2.5987571815944808,1,90.0,0.5
HS008726,3,11.51,10.72,12.83,1.1505216208311773,0,100.0,0.6666666666666666
HS008727,16,21.711875,15.15,32.34,5.8484461967830965,1,93.75,0.25
HS008728,13,4.92076923076923,2.69,7.63,1.6186128914313302,0,100.0,0.23076923076923078
HS008729,9,5.442222222222223,2.14,8.31,1.9764094829878864,1,88.88888888888889,0.0
HS008730,11,5.108181818181818,2.33,7.94,1.9748610998336982,0,100.0,0.45454545454545453
HS008731,6,4.011666666666667,2.62,7.01,1.6332227853745693,0,100.0,0.16666666666666666
HS008732,9,10.375555555555556,8.47,12.53,1.4580647371697109,0,100.0,0.2222222222222222
HS008733,4,13.5375,12.06,14.59,1.198036588200321,0,100.0,0.25
HS008734,9,4.9688888888888885,2.16,9.65,2.138056620183645,1,88.88888888888889,0.0
HS008735,12,5.1125,3.38,7.25,1.2956018257586284,0,100.0,0.25
HS008736,10,25.717000000000002,18.46,35.57,4.666000071438775,1,90.0,0.2
HS008737,9,5.738888888888889,2.84,7.96,1.5680835791216967,0,100.0,0.1111111111111111
HS008738,9,22.864444444444445,16.94,29.34,4.167406600966334,0,100.0,0.4444444444444444
HS008739,6,20.211666666666666,15.39,29.21,5.356436937616896,0,100.0,0.3333333333333333
HS008740,10,5.615,2.12,9.48,1.978300336708818,1,90.0,0.2
HS008741,10,9.318000000000001,8.29,11.63,1.2991176492784124,0,100.0,0.4
HS008742,4,6.1675,5.2,7.48,0.9679316435919773,0,100.0,0.0
HS008743,9,2.191111111111111,-1.43,3.69,1.7187091409284794,0,100.0,0.3333333333333333
HS008744,6,1.8133333333333335,1.05,2.95,0.6249693325809408,0,100.0,0.0
HS008745,7,14.254285714285714,12.29,18.02,1.8979010963241922,1,85.71428571428571,0.2857142857142857
HS008746,7,0.04571428571428569,-1.26,1.63,1.0468501507356427,0,100.0,0.42857142857142855
HS008747,8,7.25,3.99,13.98,3.195085511934138,2,75.0,0.25
HS008748,6,5.793333333333334,2.51,12.71,3.7345985951192486,1,83.33333333333334,0.0
HS008749,14,22.90285714285714,15.76,29.47,4.799822798926945,0,100.0,0.21428571428571427
HS008750,10,5.258,2.84,9.51,2.116006721266368,1,90.0,0.2
HS008751,10,5.246,1.69,7.54,2.18514276167231,1,90.0,0.2
HS008752,9,0.7966666666666666,-0.88,2.31,1.1125870752440008,0,100.0,0.1111111111111111
HS008753,7,1.7671428571428573,-0.67,4.16,2.1523530866295637,1,85.71428571428571,0.14285714285714285
HS008754,5,10.472,8.64,12.84,1.7499628567486798,0,100.0,0.6
HS008755,6,2.145,0.16,3.9,1.584673467942213,0,100.0,0.0
HS008756,5,4.754,2.84,7.24,1.6806784344424726,0,100.0,0.4
HS008757,8,-17.72625,-19.99,-15.11,1.9872805359514356,0,100.0,0.125
HS008758,7,13.747142857142858,12.32,14.92,0.9461626760361083,0,100.0,0.2857142857142857
HS008759,13,22.482307692307693,16.74,28.62,3.2704488831712237,0,100.0,0.3076923076923077
HS008760,10,22.998,17.92,29.39,3.813594979368767,0,100.0,0.0
HS008761,7,5.882857142857143,3.8,7.53,1.2714521132116914,0,100.0,0.2857142857142857
HS008762,9,5.642222222222222,0.43,7.99,2.504699471881696,1,88.88888888888889,0.1111111111111111
HS008763,6,5.385000000000001,2.26,6.89,1.7313203054316668,0,100.0,0.0
HS008764,10,5.476999999999999,2.7,7.93,1.7116726712001138,0,100.0,0.1
HS008765,10,-17.655,-19.42,-15.83,1.2567351882291409,0,100.0,0.2
HS008766,7,4.54,3.29,7.04,1.4248157775656471,0,100.0,0.2857142857142857
HS008767,10,22.183,17.67,27.52,3.0772211490239036,0,100.0,0.2
HS008768,14,5.704285714285715,2.15,12.54,2.4468275041704177,1,92.85714285714286,0.14285714285714285
HS008769,9,-17.095555555555556,-19.05,-15.87,0.9488033398854467,0,100.0,0.3333333333333333
HS008770,10,5.615,4.03,7.37,1.142222492434036,0,100.0,0.1
HS008771,13,-16.779230769230768,-18.79,-15.3,1.080165585596806,0,100.0,0.46153846153846156
HS008772,7,4.602857142857142,2.22,7.18,1.6618234391345978,0,100.0,0.14285714285714285
HS008773,8,24.7475,16.47,30.54,5.686705674515908,1,87.5,0.25
HS008774,11,11.22,9.09,17.15,2.44702676732397,2,81.81818181818183,0.36363636363636365
HS008775,8,10.4875,9.24,12.06,0.9932450424168822,0,100.0,0.25
HS008776,13,10.76076923076923,8.04,12.75,1.6551206478605598,0,100.0,0.23076923076923078
HS008777,11,22.42,16.38,31.13,4.737680867259845,1,90.9090909090909,0.09090909090909091
HS008778,3,5.676666666666667,4.11,6.79,1.3963285191291241,0,100.0,0.3333333333333333
HS008779,7,4.175714285714286,2.48,5.51,0.981900489575482,0,100.0,0.2857142857142857
HS008780,8,3.4762500000000003,2.09,6.82,1.6674783142732108,0,100.0,0.125
HS008781,6,4.238333333333333,2.22,6.49,1.5364558785291125,0,100.0,0.16666666666666666
HS008782,9,24.007777777777775,15.86,29.93,5.3426650133097855,0,100.0,0.2222222222222222
HS008783,10,20.369,14.51,25.11,3.798381087896381,1,90.0,0.2
HS008784,6,23.641666666666666,17.51,29.77,5.088140786836254,0,100.0,0.0
HS008785,12,23.28333333333333,15.51,28.51,4.458934510586242,0,100.0,0.3333333333333333
HS008786,9,13.151111111111112,6.91,14.8,2.40847692766842,1,88.88888888888889,0.1111111111111111
HS008787,9,10.047777777777778,8.02,12.64,1.685947639888156,0,100.0,0.3333333333333333
HS008788,4,1.315,0.35,1.87,0.6725820891658256,0,100.0,0.25
HS008789,20,-17.8635,-19.98,-14.29,1.6851246244714366,1,95.0,0.3
HS008790,7,10.062857142857142,8.13,11.62,1.2816878752347656,0,100.0,0.2857142857142857
HS008791,4,5.0425,2.89,8.29,2.370617008291301,1,75.0,0.0
HS008792,6,13.041666666666666,12.01,14.86,1.3047209152407517,0,100.0,0.5
HS008793,8,10.525,8.01,12.82,1.9691259845061064,0,100.0,0.375
HS008794,9,5.0566666666666675,2.2,10.3,2.6916584107200525,1,88.88888888888889,0.2222222222222222
HS008795,10,21.505,16.61,27.63,4.486127382151436,0,100.0,0.3
HS008796,8,4.516249999999999,1.47,7.93,1.9528728837279707,1,87.5,0.25
HS008797,11,5.239090909090909,2.1,6.88,1.9359982156265254,0,100.0,0.2727272727272727
HS008798,9,22.51111111111111,16.04,28.41,4.371828691876104,0,100.0,0.3333333333333333
HS008799,11,22.923636363636362,18.07,27.54,3.2015817113647826,0,100.0,0.2727272727272727
HS008800,5,5.45,2.98,7.56,2.129060825810291,0,100.0,0.6
HS008801,6,21.226666666666667,17.55,25.46,3.2969298850091833,0,100.0,0.0
HS008802,9,10.24888888888889,8.38,12.5,1.5121875251142338,0,100.0,0.1111111111111111
HS008803,9,5.37,2.85,7.52,1.5384732691860459,0,100.0,0.2222222222222222
HS008804,8,10.5375,8.49,11.57,1.065239744980309,0,100.0,0.125
HS008805,9,3.4744444444444444,-0.72,7.07,2.3048379070506844,1,88.88888888888889,0.2222222222222222
HS008806,8,4.805,2.02,7.61,2.1811137390922886,0,100.0,0.5
HS008807,5,9.84,8.15,11.75,1.7571567943698136,0,100.0,0.0
HS008808,10,4.856,2.59,7.53,1.5956969915647798,0,100.0,0.2
HS008809,7,-16.605714285714285,-19.81,-12.43,2.368929836746663,1,85.71428571428571,0.2857142857142857
HS008810,4,0.44,-0.35,1.18,0.6671831332800113,0,100.0,0.25
HS008811,6,9.78,8.65,11.72,1.1647145573057802,0,100.0,0.3333333333333333
HS008812,9,9.783333333333333,8.28,11.64,1.270629765116495,0,100.0,0.2222222222222222
HS008813,8,4.28,1.51,7.97,2.1874642854227355,1,87.5,0.25
HS008814,12,22.008333333333336,15.64,29.23,4.919057251387124,0,100.0,0.3333333333333333
HS008815,8,24.07375,15.3,29.67,5.7318930742195215,0,100.0,0.25
HS008816,9,3.8433333333333337,2.03,6.03,1.4430869689661814,0,100.0,0.0
HS008817,7,4.1242857142857146,2.02,7.2,2.107169168520151,0,100.0,0.42857142857142855
HS008818,10,1.488,-1.9,3.73,1.8395095964836812,0,100.0,0.4
HS008819,8,22.15375,16.83,29.53,4.406702484365639,0,100.0,0.25
HS008820,8,10.59,8.68,11.9,1.1605417454176914,0,100.0,0.375
HS008821,11,1.4018181818181819,-1.74,3.77,1.8757228909506767,0,100.0,0.36363636363636365
HS008822,5,0.3899999999999999,-1.86,3.94,2.530602695011605,0,100.0,0.2
HS008823,8,4.9025,-2.18,10.1,3.768037571847863,2,75.0,0.375
HS008824,4,9.3475,8.25,10.31,0.9623712035037906,0,100.0,0.5
HS008825,8,9.66125,8.47,11.74,1.4165595897909034,0,100.0,0.5
HS008826,5,3.964,2.77,5.41,1.1894872845053872,0,100.0,0.2
HS008827,11,5.830909090909091,2.5,8.33,1.6171731790099326,1,90.9090909090909,0.2727272727272727
HS008828,9,4.645555555555556,2.35,7.85,1.8274785300456413,0,100.0,0.3333333333333333
HS008829,5,13.904,12.99,14.98,0.8887519338938177,0,100.0,0.0
HS008830,6,21.07,15.24,29.69,4.789484314620939,0,100.0,0.6666666666666666
HS008831,4,5.6525,3.54,7.72,2.218007739691936,0,100.0,0.25
HS008832,11,22.541818181818183,16.93,28.81,3.9837590744968945,0,100.0,0.0
HS008833,9,10.697777777777778,8.13,14.09,1.8559012485702044,1,88.88888888888889,0.1111111111111111
HS008834,8,21.29625,16.72,27.1,4.289951506552426,0,100.0,0.25
HS008835,11,22.402727272727272,15.99,27.71,3.5527372289801873,0,100.0,0.18181818181818182
HS008836,12,21.2275,11.11,28.65,4.969165148465814,1,91.66666666666666,0.3333333333333333
HS008837,6,24.616666666666664,19.59,29.83,4.0104546708156,0,100.0,0.16666666666666666
HS008838,8,4.525,2.25,7.2,1.5324396981843784,0,100.0,0.375
HS008839,7,4.698571428571428,2.39,11.01,3.2446696214531534,1,85.71428571428571,0.0
HS008840,3,1.6633333333333333,-1.96,3.86,3.161429001785954,0,100.0,0.3333333333333333
HS008841,11,5.368181818181818,2.35,7.67,1.5284620910040143,0,100.0,0.18181818181818182
HS008842,9,25.415555555555557,21.0,29.17,2.875930767208727,0,100.0,0.1111111111111111
HS008843,8,10.873750000000001,8.24,12.82,1.4712670681131572,0,100.0,0.375
HS008844,12,5.604166666666667,3.1,7.17,1.4765159133664092,0,100.0,0.3333333333333333
HS008845,12,23.174166666666668,15.28,27.78,4.658789265919035,0,100.0,0.16666666666666666
HS008846,13,10.222307692307691,8.34,15.25,1.8708783759068621,1,92.3076923076923,0.23076923076923078
HS008847,6,14.104999999999999,13.75,14.76,0.4572854688266399,0,100.0,0.16666666666666666
HS008848,8,4.86625,2.38,7.82,2.0400625865749453,0,100.0,0.25
HS008849,9,5.611111111111111,2.02,7.95,2.386223189710282,0,100.0,0.1111111111111111
HS008850,8,22.685,15.28,29.43,5.376610722113222,0,100.0,0.375
HS008851,10,10.246,8.04,12.6,1.265808481213138,1,90.0,0.6
HS008852,5,-17.856,-18.65,-16.29,0.9595207136899131,0,100.0,0.4
HS008853,4,0.7050000000000001,-1.47,4.62,2.8042646094832064,1,75.0,0.75
HS008854,15,-17.351333333333333,-19.56,-15.28,1.4729458658788257,0,100.0,0.13333333333333333
HS008855,7,5.087142857142857,2.24,7.09,1.8432192335306026,0,100.0,0.5714285714285714
HS008856,10,21.240000000000002,16.75,25.45,3.66432652596475,0,100.0,0.1
HS008857,3,4.446666666666666,2.65,7.05,2.3082533078787804,0,100.0,0.6666666666666666
HS008858,10,10.617999999999999,8.83,16.22,2.3595705824012407,1,90.0,0.2
HS008859,8,1.64625,-0.61,3.53,1.4872884003159192,0,100.0,0.0
HS008860,10,5.232,2.86,7.84,1.9029789512469364,0,100.0,0.2
HS008861,7,4.79,2.02,7.56,1.82687346761254,0,100.0,0.14285714285714285
HS008862,8,9.7575,8.1,11.85,1.1838164674354836,0,100.0,0.375
HS008863,8,13.35375,12.12,14.56,0.8783903704260103,0,100.0,0.0
HS008864,8,22.97,18.6,26.36,3.2698143241299977,0,100.0,0.25
HS008865,15,10.422,8.01,15.76,1.9583746905460744,1,93.33333333333333,0.2
HS008866,11,0.7509090909090909,-1.8,3.73,2.0686297616802025,0,100.0,0.36363636363636365
HS008867,10,4.941000000000001,2.91,7.98,1.7686746450379167,0,100.0,0.0
HS008868,9,11.068888888888889,8.32,14.06,1.7354354240682972,1,88.88888888888889,0.2222222222222222
HS008869,11,10.656363636363636,8.3,13.11,1.7515266068619835,1,90.9090909090909,0.18181818181818182
HS008870,7,5.654285714285714,3.49,7.46,1.5148911637788498,0,100.0,0.14285714285714285
