shipment_id,product_type,weight_kg,origin,destination,transport_mode,distance_km,base_transit_hr,required_min_temp_c,required_max_temp_c,pickup_hour,delivery_deadline_hr,transfer_count,rain_flag,congestion_index,historical_route_reliability,temperature_excursion_minutes,estimated_cost_inr,delayed,delay_minutes,spoiled,shipment_id_raw,temp_obs_count,observed_avg_temp,observed_min_temp,observed_max_temp,observed_temp_std,observed_excursion_count,observed_in_range_pct,observed_sensor_fair_pct,vulnerability,excursion_risk,peak_delta,peak_delta_risk,delay_risk,P_spoilage,P_spoilage_noisy,P_spoilage_final,spoiled_synthetic
HS009030,Rice,338,Sambalpur,Raipur,road,244.7,5.1,15,30,8,22.6,1,0,0.894,0.889,6.7,844.84,0,4.2,0,HS009030,10,23.419,15.1,29.82,4.5151016968982365,0,100.0,0.2,1.0,0.009377688862676856,0.0,0.0,0.004200000000000001,0.013577688862676856,-0.030073797463877498,0.01,0
HS009031,Fish,353,Berhampur,Chennai,road,844.5,17.59,-2,4,4,40.5,0,0,0.118,0.947,8.1,1610.45,1,111.9,0,HS009031,8,1.76125,0.2,3.38,1.2990924029600708,0,100.0,0.25,1.0,0.012370414740162428,0.0,0.0,0.11190000000000001,0.12427041474016244,0.23143845212922143,0.23143845212922143,1
HS009032,Banana,298,Balasore,Ranchi,rail,264.8,4.81,12,15,16,18.9,0,0,0.593,0.747,0.0,357.7,1,57.7,0,HS009032,5,13.566,12.34,14.27,0.7449362388822277,0,100.0,0.4,1.0,0.0024726231566347743,0.0,0.0,0.0577,0.060172623156634776,0.08969509899115904,0.08969509899115904,0
HS009033,Frozen Food,269,Visakhapatnam,Ranchi,road,665.7,13.87,-20,-15,0,37.5,0,0,0.454,0.897,8.8,1428.95,1,85.1,0,HS009033,8,-16.6975,-18.85,-15.14,1.2295614781585469,0,100.0,0.0,1.0,0.014202961372691125,0.0,0.0,0.0851,0.09930296137269112,0.03135846288091618,0.03135846288091618,0
HS009034,Spices,301,Puri,Ranchi,road,396.3,8.26,15,30,17,27.6,0,0,0.623,0.862,2.9,782.39,0,0.0,0,HS009034,10,23.927,16.09,30.06,3.890632767729863,1,90.0,0.4,1.0,0.004407633408362804,0.05999999999999872,0.005999999999999873,0.0,0.010407633408362676,0.00920523051704386,0.01,0
HS009035,Frozen Food,754,Jamshedpur,Kolkata,rail,223.2,4.06,-20,-15,9,27.7,0,0,0.401,0.9,0.0,268.22,0,44.3,0,HS009035,8,-16.95625,-18.92,-15.66,0.9631041703040968,0,100.0,0.25,1.0,0.0024726231566347743,0.0,0.0,0.0443,0.046772623156634774,0.02281703726292482,0.02281703726292482,0
HS009036,Spices,129,Puri,Jamshedpur,road,334.8,6.98,15,30,11,12.7,0,0,0.471,0.769,0.0,631.43,0,48.6,0,HS009036,7,19.948571428571427,16.76,27.9,3.669770331466845,0,100.0,0.4285714285714285,1.0,0.0024726231566347743,0.0,0.0,0.048600000000000004,0.05107262315663478,0.09999045822041415,0.09999045822041415,0
HS009037,Packaged Food,230,Cuttack,Kolkata,road,347.7,7.24,15,30,10,27.8,1,0,0.979,0.794,0.0,1107.48,0,24.7,0,HS009037,5,24.506,16.58,31.49,5.863653298072797,1,80.0,0.4,1.0,0.0024726231566347743,1.4899999999999984,0.14899999999999985,0.0247,0.17617262315663462,0.05819494821918375,0.05819494821918375,0
HS009038,Leafy Vegetables,696,Ranchi,Hyderabad,road,971.7,20.24,2,8,16,27.3,0,0,0.308,0.949,6.6,1920.27,1,93.7,0,HS009038,11,5.884545454545455,4.38,8.9,1.401922705689323,1,90.9090909090909,0.5454545454545454,1.0,0.009193705367288094,0.9000000000000004,0.09000000000000004,0.0937,0.19289370536728814,0.1899585351557187,0.1899585351557187,0
HS009039,Flowers,596,Puri,Bhubaneswar,road,53.7,1.12,2,8,0,22.6,1,0,0.178,0.743,11.6,492.64,0,81.9,0,HS009039,10,6.14,3.91,9.1,1.462380099548526,1,90.0,0.3,1.0,0.024602428402739445,1.0999999999999996,0.10999999999999997,0.0819,0.21650242840273942,0.25603315366767254,0.25603315366767254,0
HS009040,Dairy,838,Ranchi,Cuttack,rail,325.8,5.92,2,8,8,21.4,3,0,0.032,0.951,14.9,1589.13,0,47.0,0,HS009040,10,5.686,2.3,9.31,2.213469875306391,1,90.0,0.1,1.2,0.04653047451473147,1.3100000000000005,0.13100000000000006,0.047,0.26003656941767783,0.26333890013698114,0.26333890013698114,1
HS009041,Dairy,337,Sambalpur,Visakhapatnam,road,427.9,8.91,2,8,18,15.2,1,0,0.633,0.9,19.6,1307.12,0,70.1,0,HS009041,9,4.961111111111111,2.54,6.79,1.410074860108892,0,100.0,0.3333333333333333,1.2,0.1110559667114076,0.0,0.0,0.0701,0.20336716005368913,0.3380612844925887,0.3380612844925887,1
HS009042,Tomato,149,Jamshedpur,Raipur,road,502.0,10.46,8,13,10,26.2,0,1,0.125,0.784,35.2,1045.05,1,112.9,0,HS009042,15,10.75,7.99,14.87,1.8183155470301156,2,86.66666666666667,0.2666666666666666,1.0,0.7388500060842492,1.8699999999999992,0.18699999999999994,0.11290000000000001,1.0387500060842492,1.1161522834913544,0.99,1
HS009043,Tomato,170,Jamshedpur,Raipur,rail,502.0,9.13,8,13,18,32.6,3,1,0.862,0.894,19.7,2708.31,0,73.3,0,HS009043,9,11.702222222222222,10.14,13.42,1.1831079597587215,1,88.88888888888889,0.3333333333333333,1.0,0.11304583007207897,0.41999999999999993,0.041999999999999996,0.0733,0.22834583007207895,0.22759775039800428,0.22759775039800428,1
HS009044,Banana,288,Visakhapatnam,Ranchi,rail,665.7,12.1,12,15,13,18.1,2,0,0.611,0.945,0.0,1916.69,1,74.8,0,HS009044,9,14.04888888888889,12.4,18.21,1.7604718433167603,1,88.88888888888889,0.4444444444444444,1.0,0.0024726231566347743,3.210000000000001,0.3210000000000001,0.0748,0.3982726231566349,0.41994153290640224,0.41994153290640224,0
HS009045,Frozen Food,574,Rourkela,Hyderabad,road,858.5,17.89,-20,-15,5,22.3,1,0,0.793,0.77,6.5,2063.19,1,93.4,1,HS009045,15,-17.104,-25.35,-11.04,2.963604947646412,2,86.66666666666667,0.2666666666666666,1.0,0.009013298652847822,3.960000000000001,0.39600000000000013,0.09340000000000001,0.498413298652848,0.527979853801048,0.527979853801048,1
HS009046,Banana,297,Visakhapatnam,Jamshedpur,road,648.6,13.51,12,15,20,28.8,0,0,0.71,0.893,11.4,1519.12,1,22.7,1,HS009046,12,13.6125,12.08,14.85,0.8194468755314047,0,100.0,0.1666666666666666,1.0,0.023660578155461194,0.0,0.0,0.0227,0.0463605781554612,0.08669053857214361,0.08669053857214361,0
HS009047,Dairy,282,Berhampur,Raipur,road,394.1,8.21,2,8,7,22.6,1,0,0.752,0.96,0.0,1344.15,0,51.5,0,HS009047,7,5.738571428571428,2.5,7.28,1.7746870951562947,0,100.0,0.0,1.2,0.0024726231566347743,0.0,0.0,0.051500000000000004,0.05446714778796173,-0.12809865177849905,0.01,0
HS009048,Dairy,453,Balasore,Bhubaneswar,road,176.0,3.67,2,8,4,21.1,1,1,0.983,0.783,26.8,877.69,1,73.7,1,HS009048,3,6.323333333333333,4.22,9.16,2.5503398466348237,1,66.66666666666666,0.3333333333333333,1.2,0.34524653939368083,1.1600000000000001,0.11600000000000002,0.0737,0.6271958472724171,0.5970432176954823,0.5970432176954823,1
HS009049,Dairy,356,Gopalpur,Jamshedpur,road,416.3,8.67,2,8,13,24.6,1,1,0.594,0.949,19.9,1504.95,0,28.2,0,HS009049,9,4.756666666666667,3.24,7.5,1.2598809467564784,0,100.0,0.2222222222222222,1.2,0.11711899087578047,0.0,0.0,0.0282,0.16874278905093656,0.02029888223159393,0.02029888223159393,0
HS009050,Spices,263,Bhubaneswar,Cuttack,road,19.5,0.41,15,30,12,10.3,2,0,0.309,0.752,39.7,1334.96,0,41.7,0,HS009050,9,24.227777777777774,17.53,29.72,4.905534572749888,0,100.0,0.2222222222222222,1.0,0.8743521434846544,0.0,0.0,0.0417,0.9160521434846544,1.043880238230603,0.99,1
HS009051,Dairy,183,Ranchi,Raipur,rail,444.4,8.08,2,8,16,14.4,0,0,0.603,0.902,0.0,508.72,1,1.1,0,HS009051,13,5.272307692307692,2.16,10.25,2.5415977712394286,1,92.3076923076923,0.1538461538461538,1.2,0.0024726231566347743,2.25,0.225,0.0011,0.2740671477879617,0.2679821957876689,0.2679821957876689,0
HS009052,Mango,648,Jamshedpur,Hyderabad,road,1005.8,20.95,8,12,5,43.5,0,0,0.528,0.732,11.2,2293.93,1,119.7,0,HS009052,5,10.398,9.28,11.67,0.8741967741875966,0,100.0,0.2,1.0,0.022753943462803985,0.0,0.0,0.1197,0.142453943462804,0.12311984849484171,0.12311984849484171,1
HS009053,Packaged Food,692,Jamshedpur,Visakhapatnam,road,648.6,13.51,15,30,13,17.7,0,0,0.208,0.852,11.8,1537.27,1,75.4,0,HS009053,8,19.9225,15.22,25.58,3.783689620312048,0,100.0,0.25,1.0,0.025580788312007684,0.0,0.0,0.07540000000000001,0.10098078831200769,0.1906605215153312,0.1906605215153312,0
HS009054,Rice,176,Rourkela,Jamshedpur,road,151.2,3.15,15,30,14,21.4,0,0,0.308,0.734,4.7,296.1,0,54.2,0,HS009054,5,24.096,15.61,28.66,5.584705005638168,0,100.0,0.4,1.0,0.006305547287335858,0.0,0.0,0.054200000000000005,0.06050554728733586,0.10273802703232333,0.10273802703232333,0
HS009055,Frozen Food,269,Rourkela,Cuttack,rail,226.6,4.12,-20,-15,17,11.5,0,0,0.657,0.964,4.8,268.29,0,22.8,0,HS009055,7,-17.90285714285714,-19.08,-15.83,1.0119406156113155,0,100.0,0.2857142857142857,1.0,0.006432108466918635,0.0,0.0,0.0228,0.029232108466918635,-0.08363134297100208,0.01,0
HS009056,Flowers,540,Gopalpur,Kolkata,road,513.9,10.71,2,8,12,17.6,0,0,0.47,0.93,0.0,1144.03,1,86.9,0,HS009056,8,5.53125,2.58,7.98,1.858482003448744,0,100.0,0.25,1.0,0.0024726231566347743,0.0,0.0,0.0869,0.08937262315663477,0.08228208690389789,0.08228208690389789,0
HS009057,Banana,167,Sambalpur,Visakhapatnam,rail,427.9,7.78,12,15,5,19.1,3,0,0.315,0.935,28.4,1975.73,1,14.4,0,HS009057,12,13.653333333333334,12.55,14.88,0.6748512742999323,0,100.0,0.3333333333333333,1.0,0.4206757478512505,0.0,0.0,0.014400000000000001,0.4350757478512505,0.40155905052861207,0.40155905052861207,0
HS009058,Flowers,444,Visakhapatnam,Cuttack,road,416.7,8.68,2,8,4,19.1,1,0,0.582,0.951,3.5,1553.73,0,5.9,0,HS009058,8,5.6725,3.08,7.64,1.9232765940297971,0,100.0,0.375,1.0,0.004966801650056957,0.0,0.0,0.005900000000000001,0.010866801650056959,-0.16358648721054844,0.01,0
HS009059,Tomato,283,Cuttack,Raipur,road,450.6,9.39,8,13,17,30.0,0,0,0.275,0.9,0.6,882.6,0,1.4,0,HS009059,9,10.39111111111111,8.08,12.88,1.9134356825122476,0,100.0,0.2222222222222222,1.0,0.002786996219042281,0.0,0.0,0.0014,0.004186996219042281,-0.06484062710467818,0.01,0
HS009060,Dairy,159,Puri,Jamshedpur,rail,334.8,6.09,2,8,4,15.8,2,0,0.982,0.793,19.3,780.75,0,71.6,0,HS009060,4,4.5325,2.67,6.76,1.881406831779524,0,100.0,0.25,1.2,0.10526938952250978,0.0,0.0,0.0716,0.19792326742701172,0.17956923522536516,0.17956923522536516,0
HS009061,Banana,1111,Bhubaneswar,Cuttack,road,19.5,0.41,12,15,7,16.0,0,0,0.762,0.97,5.1,37.36,0,0.0,0,HS009061,9,13.69111111111111,13.15,14.6,0.4535538679265242,0,100.0,0.2222222222222222,1.0,0.00682713242213816,0.0,0.0,0.0,0.00682713242213816,-0.0046679607270461,0.01,0
HS009062,Flowers,280,Ranchi,Cuttack,road,325.8,6.79,2,8,18,14.9,0,0,0.153,0.807,10.2,720.85,0,0.0,0,HS009062,11,5.011818181818182,2.34,7.9,1.7841962794592874,0,100.0,0.2727272727272727,1.0,0.018706509954354595,0.0,0.0,0.0,0.018706509954354595,-0.12951663241337627,0.01,0
HS009063,Tomato,492,Balasore,Visakhapatnam,road,574.9,11.98,8,13,13,20.1,0,0,0.344,0.938,15.3,1156.48,1,38.1,1,HS009063,6,8.621666666666668,8.06,9.5,0.5215905162737021,0,100.0,0.0,1.0,0.05021127319026653,0.0,0.0,0.0381,0.08831127319026653,0.20347783149501408,0.20347783149501408,1
HS009064,Tomato,169,Rourkela,Cuttack,rail,226.6,4.12,8,13,3,22.6,2,0,0.262,0.908,53.2,685.92,0,56.5,0,HS009064,15,10.979333333333331,8.11,15.06,2.092553008943405,2,86.66666666666667,0.2,1.0,0.9904346813279084,2.0600000000000005,0.20600000000000007,0.0565,1.2529346813279083,1.2427243754387645,0.99,1
HS009065,Mango,960,Cuttack,Visakhapatnam,road,416.7,8.68,8,12,13,23.2,0,0,0.255,0.879,0.0,990.08,0,49.0,0,HS009065,14,9.98,8.24,11.69,0.9971034974441642,0,100.0,0.4285714285714285,1.0,0.0024726231566347743,0.0,0.0,0.049,0.05147262315663478,0.05522793082269107,0.05522793082269107,0
HS009066,Flowers,1241,Berhampur,Raipur,road,394.1,8.21,2,8,17,18.1,1,0,0.237,0.888,18.1,1366.13,0,1.6,0,HS009066,8,5.14625,2.21,7.95,2.275571749190582,0,100.0,0.25,1.0,0.08471056573073579,0.0,0.0,0.0016,0.0863105657307358,0.12637472956471946,0.12637472956471946,0
HS009067,Tomato,132,Jamshedpur,Ranchi,road,109.3,2.28,8,13,22,9.6,0,0,0.097,0.72,1.7,242.39,0,0.0,0,HS009067,9,10.66888888888889,8.23,12.55,1.327916078338956,0,100.0,0.1111111111111111,1.0,0.0034704310633893315,0.0,0.0,0.0,0.0034704310633893315,-0.07533719432697779,0.01,0
HS009068,Dairy,314,Ranchi,Raipur,rail,444.4,8.08,2,8,0,14.3,2,1,0.325,0.863,57.1,1328.62,0,105.9,0,HS009068,10,4.981,2.84,7.77,1.7536023241063268,0,100.0,0.2,1.2,0.9955923665916371,0.0,0.0,0.10590000000000001,1.3006108399099645,1.3462464372232341,0.99,1
HS009069,Leafy Vegetables,830,Puri,Kolkata,rail,403.8,7.34,2,8,0,30.2,3,0,0.054,0.744,31.8,1784.75,1,38.5,0,HS009069,7,5.32,3.23,7.62,1.9641452763649296,0,100.0,0.1428571428571428,1.0,0.5890404340586651,0.0,0.0,0.0385,0.6275404340586651,0.5908329694568468,0.5908329694568468,1
HS009070,Rice,258,Jamshedpur,Chennai,rail,1249.5,22.72,15,30,10,28.6,2,0,0.763,0.97,12.5,2304.2,1,114.0,0,HS009070,9,22.426666666666662,15.79,27.9,4.4086392458444585,0,100.0,0.2222222222222222,1.0,0.02931223075135632,0.0,0.0,0.114,0.14331223075135632,0.05365367668663716,0.05365367668663716,0
HS009071,Tomato,457,Rourkela,Cuttack,road,226.6,4.72,8,13,8,22.1,1,0,0.185,0.773,0.0,980.09,1,61.6,0,HS009071,8,11.57,8.7,12.98,1.4643867560957295,0,100.0,0.375,1.0,0.0024726231566347743,0.0,0.0,0.0616,0.06407262315663477,0.12141737249217466,0.12141737249217466,0
HS009072,Packaged Food,117,Sambalpur,Bhubaneswar,road,231.6,4.82,15,30,18,27.6,1,0,0.103,0.932,6.1,1143.0,0,0.0,0,HS009072,12,23.291666666666668,15.99,29.74,4.670208936991097,0,100.0,0.25,1.0,0.008326093098433782,0.0,0.0,0.0,0.008326093098433782,0.15749347897861454,0.15749347897861454,0
HS009073,Leafy Vegetables,210,Bhubaneswar,Kolkata,rail,364.9,6.63,2,8,10,13.7,0,0,0.755,0.918,4.9,387.31,0,16.0,0,HS009073,8,4.54625,1.03,6.8,2.080802987173118,1,87.5,0.0,1.0,0.0065611931340162225,0.0,0.0,0.016,0.022561193134016222,0.0950441304825994,0.0950441304825994,0
HS009074,Mango,427,Rourkela,Cuttack,road,226.6,4.72,8,12,12,25.3,0,0,0.752,0.888,10.5,461.55,0,50.5,0,HS009074,10,10.217,7.98,11.39,1.3218089456834865,1,90.0,0.0,1.0,0.019840305734077503,0.0,0.0,0.0505,0.07034030573407751,0.1626380622481206,0.1626380622481206,0
HS009075,Tomato,239,Bhubaneswar,Jamshedpur,road,281.7,5.87,8,13,12,13.5,0,1,0.42,0.864,17.7,636.03,0,41.0,0,HS009075,9,11.044444444444444,9.37,12.67,1.1159649536512235,0,100.0,0.2222222222222222,1.0,0.0787103371705352,0.0,0.0,0.041,0.1197103371705352,0.0676472765143053,0.0676472765143053,1
HS009076,Mango,277,Cuttack,Kolkata,local,347.7,11.59,8,12,22,21.8,1,0,0.873,0.827,1.6,1374.73,0,5.2,0,HS009076,2,10.21,8.74,11.68,2.0788939366884502,0,100.0,0.5,1.0,0.0034019457029172643,0.0,0.0,0.005200000000000001,0.008601945702917266,-0.1511600272139284,0.01,0
HS009077,Dairy,131,Puri,Hyderabad,rail,819.6,14.9,2,8,23,33.3,0,0,0.413,0.911,11.2,943.65,1,90.2,0,HS009077,9,5.22,2.75,8.78,1.860389744112776,1,88.88888888888889,0.3333333333333333,1.2,0.022753943462803985,0.7799999999999994,0.07799999999999994,0.0902,0.2111047321553647,0.3601184843653488,0.3601184843653488,1
HS009078,Tomato,535,Cuttack,Hyderabad,local,849.7,28.32,8,13,2,42.0,0,1,0.51,0.817,32.4,2038.99,0,81.0,0,HS009078,8,11.73,8.3,15.03,2.2003311439092847,2,75.0,0.375,1.0,0.617747874769249,2.0299999999999994,0.20299999999999996,0.081,0.9017478747692489,1.1071993637097248,0.99,1
HS009079,Spices,147,Visakhapatnam,Raipur,road,429.9,8.96,15,30,7,31.4,1,0,0.792,0.909,0.0,1199.99,0,62.7,0,HS009079,5,23.652,20.06,30.6,4.162351498852542,1,80.0,0.2,1.0,0.0024726231566347743,0.6000000000000014,0.060000000000000143,0.0627,0.1251726231566349,0.2794533005336031,0.2794533005336031,0
HS009080,Dairy,953,Berhampur,Kolkata,road,518.2,10.8,2,8,7,30.9,0,0,0.132,0.766,1.1,1200.4,1,76.4,0,HS009080,9,5.727777777777778,2.11,7.35,1.6562742660696157,0,100.0,0.2222222222222222,1.2,0.003079204621477298,0.0,0.0,0.07640000000000001,0.08009504554577276,0.046516451647797795,0.046516451647797795,0
HS009081,Tomato,225,Ranchi,Kolkata,road,324.3,6.76,8,13,0,12.4,0,1,0.051,0.925,16.5,648.48,0,11.1,0,HS009081,9,11.05,8.45,12.86,1.7340126873814965,0,100.0,0.3333333333333333,1.0,0.06297335605699649,0.0,0.0,0.0111,0.07407335605699648,-0.04139007781588795,0.01,0
HS009082,Dairy,589,Bhubaneswar,Visakhapatnam,rail,399.0,7.26,2,8,8,18.2,1,0,0.619,0.913,12.1,628.06,0,34.4,0,HS009082,9,5.498888888888889,3.85,7.41,1.2117491948052248,0,100.0,0.3333333333333333,1.2,0.02711971720176304,0.0,0.0,0.0344,0.06694366064211565,-0.039624609139841005,0.01,0
HS009083,Banana,552,Ranchi,Jamshedpur,rail,109.3,1.99,12,15,14,24.1,1,0,0.36,0.911,0.0,581.12,0,0.0,0,HS009083,5,13.556,12.4,14.99,1.1475321346263037,0,100.0,0.2,1.0,0.0024726231566347743,0.0,0.0,0.0,0.0024726231566347743,-0.16590063360477011,0.01,0
HS009084,Banana,184,Puri,Hyderabad,road,819.6,17.08,12,15,11,28.5,0,1,0.235,0.822,37.2,1558.06,1,68.9,0,HS009084,10,13.562,12.21,14.71,0.7979250869877723,0,100.0,0.1,1.0,0.8084546514385326,0.0,0.0,0.0689,0.8773546514385325,0.866616789597528,0.866616789597528,1
HS009085,Leafy Vegetables,241,Visakhapatnam,Bhubaneswar,road,399.0,8.31,2,8,14,16.3,0,0,0.817,0.896,2.4,764.69,0,70.0,1,HS009085,8,5.215,2.53,7.97,1.7454021231305328,0,100.0,0.0,1.0,0.0039898651489941005,0.0,0.0,0.07,0.07398986514899411,0.23455766095723957,0.23455766095723957,0
HS009086,Mango,260,Balasore,Jamshedpur,rail,163.9,2.98,8,12,0,26.6,1,0,0.595,0.847,14.0,466.83,0,39.1,0,HS009086,11,10.266363636363636,8.53,11.92,1.1532933081161332,0,100.0,0.4545454545454545,1.0,0.039165722796764356,0.0,0.0,0.0391,0.07826572279676436,0.06409945960954003,0.06409945960954003,0
HS009087,Banana,272,Balasore,Ranchi,road,264.8,5.52,12,15,10,23.0,1,0,0.889,0.787,15.1,989.59,0,80.3,0,HS009087,7,13.588571428571427,12.22,15.38,1.1449662086924746,1,85.71428571428571,0.2857142857142857,1.0,0.04833762871990519,0.3800000000000008,0.03800000000000008,0.0803,0.16663762871990528,0.19686991875473278,0.19686991875473278,0
HS009088,Packaged Food,151,Bhubaneswar,Ranchi,road,343.1,7.15,15,30,19,28.6,0,0,0.448,0.837,11.4,808.27,0,39.7,0,HS009088,7,20.53857142857143,15.5,29.15,5.250867955463581,0,100.0,0.2857142857142857,1.0,0.023660578155461194,0.0,0.0,0.039700000000000006,0.0633605781554612,0.20092027458588205,0.20092027458588205,0
HS009089,Frozen Food,495,Gopalpur,Ranchi,local,456.1,15.2,-20,-15,18,22.2,0,0,0.586,0.82,17.8,1368.61,0,61.2,0,HS009089,7,-16.788571428571426,-19.56,-15.6,1.4315193393900123,0,100.0,0.4285714285714285,1.0,0.08017291217281233,0.0,0.0,0.061200000000000004,0.14137291217281234,0.10096338098957236,0.10096338098957236,0
HS009090,Packaged Food,224,Rourkela,Hyderabad,road,858.5,17.89,15,30,10,32.4,1,0,0.865,0.76,6.6,1823.75,1,94.9,0,HS009090,5,23.038,19.31,29.55,3.89660364933361,0,100.0,0.0,1.0,0.009193705367288094,0.0,0.0,0.09490000000000001,0.10409370536728811,0.3076468510392476,0.3076468510392476,1
HS009091,Tomato,325,Visakhapatnam,Raipur,rail,429.9,7.82,8,13,11,14.8,3,0,0.433,0.724,13.6,1586.63,1,12.0,0,HS009091,17,11.206470588235293,8.96,13.24,1.2390618486201102,1,94.11764705882352,0.2352941176470588,1.0,0.03626371637464835,0.2400000000000002,0.02400000000000002,0.012,0.07226371637464837,0.2714731571243937,0.2714731571243937,0
HS009092,Spices,673,Cuttack,Visakhapatnam,local,416.7,13.89,15,30,6,25.7,1,0,0.736,0.884,1.8,1265.75,0,48.7,0,HS009092,8,23.085,17.06,29.83,4.3635044893492925,0,100.0,0.5,1.0,0.0035402902209465035,0.0,0.0,0.04870000000000001,0.05224029022094651,0.039129156352898244,0.039129156352898244,0
HS009093,Leafy Vegetables,508,Berhampur,Chennai,rail,844.5,15.36,2,8,12,19.5,1,0,0.242,0.905,13.6,1358.76,1,124.5,0,HS009093,7,4.422857142857143,2.62,6.35,1.4397999199624265,0,100.0,0.5714285714285714,1.0,0.03626371637464835,0.0,0.0,0.1245,0.16076371637464834,0.10301028997272706,0.10301028997272706,0
HS009094,Banana,234,Cuttack,Jamshedpur,road,262.5,5.47,12,15,15,27.4,0,1,0.015,0.797,28.5,566.4,1,68.8,0,HS009094,5,13.154,12.48,13.93,0.5856876300554755,0,100.0,0.2,1.0,0.425557483188341,0.0,0.0,0.0688,0.49435748318834105,0.5640812878273723,0.5640812878273723,1
HS009095,Rice,689,Cuttack,Raipur,road,450.6,9.39,15,30,20,27.6,0,0,0.622,0.969,9.1,1041.79,0,0.0,0,HS009095,7,23.24,19.97,26.43,2.5518881898181465,0,100.0,0.1428571428571428,1.0,0.01506798981059282,0.0,0.0,0.0,0.01506798981059282,-0.019684504441292987,0.01,0
HS009096,Mango,539,Visakhapatnam,Cuttack,road,416.7,8.68,8,12,9,25.3,3,1,0.317,0.775,18.5,2789.91,1,92.3,0,HS009096,3,10.4,8.01,11.8,2.079927883365191,0,100.0,0.6666666666666666,1.0,0.09112296101485612,0.0,0.0,0.0923,0.1834229610148561,0.06776743930812247,0.06776743930812247,0
HS009097,Leafy Vegetables,221,Bhubaneswar,Jamshedpur,local,281.7,9.39,2,8,10,30.1,0,0,0.21,0.872,22.4,799.23,1,22.7,1,HS009097,7,4.054285714285714,2.16,6.06,1.3503191862526076,0,100.0,0.1428571428571428,1.0,0.17946151940732674,0.0,0.0,0.0227,0.20216151940732674,0.33028538475962477,0.33028538475962477,0
HS009098,Rice,251,Visakhapatnam,Ranchi,road,665.7,13.87,15,30,14,37.5,1,0,0.971,0.924,7.1,1715.6,1,72.9,0,HS009098,9,21.21444444444445,11.05,26.99,4.80219509992855,1,88.88888888888889,0.1111111111111111,1.0,0.01015080088599272,0.0,0.0,0.0729,0.08305080088599273,0.20469553961370074,0.20469553961370074,0
HS009099,Fish,671,Bhubaneswar,Hyderabad,rail,837.2,15.22,-2,4,11,28.7,3,0,0.235,0.9,58.8,3050.77,1,84.2,0,HS009099,6,-0.0349999999999999,-2.01,2.45,1.9046443237518127,1,83.33333333333334,0.3333333333333333,1.0,0.9968587867151706,0.0,0.0,0.08420000000000001,1.0810587867151706,1.0966099470915267,0.99,1
HS009100,Dairy,581,Jamshedpur,Kolkata,rail,223.2,4.06,2,8,19,11.0,1,0,0.917,0.819,8.1,874.8,0,43.6,0,HS009100,11,4.716363636363637,2.29,6.99,1.5413518269835262,0,100.0,0.3636363636363636,1.2,0.012370414740162428,0.0,0.0,0.0436,0.058444497688194916,-0.06784197768462287,0.01,0
HS009101,Leafy Vegetables,132,Gopalpur,Chennai,road,846.9,17.64,2,8,1,31.9,0,0,0.64,0.934,19.8,1865.59,0,72.5,0,HS009101,6,4.503333333333333,2.31,6.46,1.732901228191228,0,100.0,0.1666666666666666,1.0,0.1150667320455498,0.0,0.0,0.0725,0.1875667320455498,0.06461410692381118,0.06461410692381118,0
HS009102,Mango,182,Berhampur,Kolkata,rail,518.2,9.42,8,12,4,26.4,1,0,0.136,0.906,8.1,774.56,0,49.4,0,HS009102,9,9.243333333333332,8.33,10.43,0.7684887767560425,0,100.0,0.3333333333333333,1.0,0.012370414740162428,0.0,0.0,0.0494,0.06177041474016243,0.07249334358207771,0.07249334358207771,0
HS009103,Packaged Food,550,Rourkela,Jamshedpur,road,151.2,3.15,15,30,15,25.6,0,1,0.877,0.784,13.9,351.07,1,74.1,0,HS009103,5,21.01,16.64,25.19,3.318757297543766,0,100.0,0.2,1.0,0.03841998550156536,0.0,0.0,0.0741,0.11251998550156536,0.06253288205106214,0.06253288205106214,0
HS009104,Banana,163,Jamshedpur,Ranchi,road,109.3,2.28,12,15,4,26.2,0,0,0.105,0.905,9.5,244.13,0,31.5,0,HS009104,10,14.201,12.66,16.91,1.3477178240764396,2,80.0,0.2,1.0,0.01630249937144093,1.9100000000000001,0.19100000000000003,0.0315,0.23880249937144096,0.20469320615728015,0.20469320615728015,0
HS009105,Tomato,591,Ranchi,Jamshedpur,road,109.3,2.28,8,13,5,24.0,0,0,0.648,0.803,26.0,244.82,1,50.9,0,HS009105,11,10.771818181818182,8.05,14.37,2.140181385685887,1,90.9090909090909,0.3636363636363636,1.0,0.31002551887238755,1.3699999999999992,0.13699999999999993,0.0509,0.4979255188723875,0.6001218343783878,0.6001218343783878,0
HS009106,Tomato,1232,Bhubaneswar,Raipur,road,448.9,9.35,8,13,15,15.7,0,1,0.353,0.786,8.2,933.95,1,99.0,0,HS009106,6,11.353333333333332,10.23,12.69,1.0458043156664951,0,100.0,0.3333333333333333,1.0,0.01261716067933869,0.0,0.0,0.099,0.11161716067933869,0.18493509242159445,0.18493509242159445,0
HS009107,Spices,446,Rourkela,Ranchi,road,129.2,2.69,15,30,14,15.5,1,0,0.207,0.815,1.0,817.85,1,36.8,0,HS009107,5,18.89,15.37,22.99,3.647170135872469,0,100.0,0.2,1.0,0.0030184163247084215,0.0,0.0,0.0368,0.03981841632470842,0.17763268437446972,0.17763268437446972,0
